PitchNo,Date,Time,Batter,PitchUID,Equipment,Handedness,Plane Score,Connection Score,Rotation Score,Bat_Speed,Rotational_Acceleration,OPE,Attack_Angle,Early_Connection,Connection_at_Impact,Vertical_Bat_Angle,Power,Peak_Hand_Speed,Time_to_Contact,PAofInning,PitchofPA,PitcherThrows,PitcherTeam,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,wOBA.x,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League.x,GameID,Connection_Diff,Swings,League.y,College_wOBA,College_wRC_plus,CollegeK,CollegeBB,CollegeMiss,K,BB,Pitches Per PA,Swing,SwStr,Whiff,Z-Swing,Chase,Contact,Z-Contact,O-Contact,PA,BIP,xwOBA,wOBA.y,xwOBAcon,wOBAcon,HardHit,Barrel,Max_EV,Avg_EV,Med_EV,SD_EV,IQR_EV,Avg_LA,Med_LA,SD_LA,IQR_LA,Avg_Dist,Avg_Spin,AvgBS,MedBS,MaxBS,Top_10%_Avg_BS,10%_Number,SD_BS,AvgAA,Med_AA,SD_AA,AvgTTC,SD_TtC,AvgVBA,SD_VBA,AvgEC,MedEC,SDEC,AvgCI,MedCI,SD CI,AvgOPE,Med OPE,SD OPE,Avg Peak Hand Speed,SD PHD,Avg Power,SD PWR,Average Rotational Acceleration,SD RA,Z_AA,Z_BS,Z_VBA,Z_OPE,Z_CI,Z_EC,Z_TTC,Zone
162,6/16/19,8:22:51 PM,Player D,0aabff8b-9096-11e9-b286-1c1bb52a548f,Bat,L,44,64,58,64.2,16.9,58,11,97,89,-17,3.47,21.1,0.15,5,3,Right,CHA_ANG,Left,WAR_GAT,Stretch,4,Bottom,2,0,2,ChangeUp,ChangeUp,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,82.06521625,-1.109622235,-1.83080528,2205.892941,237.2143352,0.083333333,6.050496933,1.24603923,6.401352185,-28.48572058,12.4526687,19.39314039,2.65573827,1.178131957,74.51823036,-6.521276962,1.873345125,0.460507698,61.20995406,34.35014359,-161.3169406,3179.456237,NA,NA,NA,NA,NA,NA,NA,-11.25415999,7.205993941,-1.12389759,50,5.957935518,3.295261949,-119.4053311,-3.079897683,-16.05692871,25.5155387,-21.89286087,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-2,8,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0,-0.133333333,1.285714286,-0.375,-0.333333333,-1.272727273,-0.533333333,NA
228,6/16/19,8:58:31 PM,Player D,08482f16-909b-11e9-b286-1c1bb52a548f,Bat,L,53,46,55,67.9,15.3,68,8,106,95,-30,4.09,21.4,0.15,3,3,Right,CHA_ANG,Left,WAR_GAT,Windup,6,Bottom,2,0,2,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,90.35066122,0.418017891,-4.538717603,2255.264716,246.069329,0.09375,3.807565786,3.63199034,6.229874638,-25.21969762,8.915198066,20.16156848,2.092763606,1.11639754,81.58017331,-4.37272569,-0.710170302,0.420504656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.437329,4.749774171,-3.302904647,50,3.826307105,9.790652653,-131.1070389,0.18795745,-21.4200855,30.44379379,-23.99378985,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-2,11,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.428571429,0.483333333,-0.571428571,0.875,0.666666667,-0.454545455,-0.533333333,NA
229,6/16/19,8:58:48 PM,Player D,11caca80-909b-11e9-b286-1c1bb52a548f,Bat,L,57,46,64,66.5,20.2,74,5,104,95,-26,4.41,22.1,0.13,3,4,Right,CHA_ANG,Left,WAR_GAT,Windup,6,Bottom,2,0,2,Sinker,Sinker,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,89.38228525,1.499893918,-5.042260205,2173.354691,251.2150175,0.09375,3.969402866,3.424919109,6.440910566,-27.81366318,6.917750793,20.43423837,3.035387465,0.48288794,80.43242764,-3.808405886,-1.146022419,0.424162969,72.99244137,13.17902931,-171.8600679,1792.168965,NA,NA,NA,NA,NA,NA,NA,-12.86794879,3.342328818,-3.075861339,50,4.063584964,10.84349112,-129.5955425,2.602127828,-21.60435302,30.31488928,-26.56252081,WAR_GAT,CHA_ANG,CCBLWareham,CCBL,CCBL,20190616-CCBLWareham-2,9,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.857142857,0.25,0,1.625,0.666666667,-0.636363636,-1.866666667,Up & In
86,6/23/19,3:41:15 PM,Player D,da5673c2-95ee-11e9-bca8-1c1bb52a52af,Bat,L,61,41,54,74.6,14.7,79,6,111,95,-33,5.07,22.6,0.14,2,1,Right,ORL_FIR,Left,WAR_GAT,Windup,4,Top,1,0,0,Fastball,Fastball,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,91.60929562,-1.335501017,-3.891177513,2130.473883,242.6715257,0.083333333,4.834790959,1.867562217,6.199594917,-24.82213868,8.134036529,15.80017052,1.530500241,-0.412961391,83.63892713,-6.01895344,-0.903397264,0.413180598,96.04919617,-7.810551187,27.91947133,NA,NA,NA,NA,12.84684569,12.84684569,25.36553268,0.079124756,-9.727537515,4.818173106,-1.582926506,50,4.721681632,8.554659624,-133.0757437,-3.890286006,-17.40643941,29.12802659,-23.55241764,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-1,16,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.714285714,1.6,-1,2.25,0.666666667,0,-1.2,NA
157,6/23/19,4:19:42 PM,Player D,381e0a50-95f4-11e9-bca8-1c1bb52a52af,Bat,L,52,39,57,72.9,16.3,67,17,110,82,-17,4.41,23.4,0.16,2,3,Right,ORL_FIR,Left,WAR_GAT,Windup,7,Top,1,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,93.0836466,-2.557038067,-3.529215636,2371.72396,207.3598998,0.041666667,6.133594372,2.503513586,6.522126909,-12.74133654,19.53489762,10.1242932,2.719969656,0.105399761,82.82704957,-5.00867416,-1.578739849,0.40889608,73.36424379,68.76925483,-167.7267653,5092.950662,NA,NA,NA,NA,NA,NA,NA,-6.896524894,11.77320101,-2.262406976,50,5.950051754,8.032273398,-135.0399345,-6.414940548,-12.37858076,37.07111575,-11.04231601,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-1,28,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.857142857,1.316666667,1.285714286,0.75,-1.5,-0.090909091,0.133333333,Middle Middle
158,6/23/19,4:20:00 PM,Player D,48777ac2-95f4-11e9-bca8-1c1bb52a52af,Bat,L,51,38,44,70.8,9.4,67,17,114,86,-17,4.22,22.4,0.15,2,4,Right,ORL_FIR,Left,WAR_GAT,Windup,7,Top,1,1,2,Fastball,Fastball,InPlay,Undefined,Popup,Error,0,0,0,NA,95.19194166,-2.462079146,-3.468725171,2325.844695,205.1491458,0.53125,6.225099397,2.393411269,6.388673564,-10.90970511,19.60349859,9.216931789,3.045956622,-0.032703791,86.12347229,-4.538534996,-1.713532215,0.397571663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.136024145,11.54419162,-2.148356751,50,6.042855768,8.090837448,-138.2334661,-6.295722274,-11.75678874,33.62508392,-10.0550642,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-1,28,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.857142857,0.966666667,1.285714286,0.75,-0.833333333,0.272727273,-0.533333333,Up & Middle
34,6/23/19,5:24:32 PM,Player D,4dc069b1-95fd-11e9-bca8-1c1bb52a52af,Bat,L,53,45,57,75.1,16.4,69,1,110,92,-28,5.46,23.1,0.13,1,2,Right,ORL_FIR,Left,WAR_GAT,Windup,2,Top,0,1,0,Fastball,Fastball,InPlay,Undefined,LineDrive,Single,0.89,0,0,NA,89.46148505,-2.764632393,-1.608164486,2284.520534,183.5168605,0.5,5.869274236,1.792123286,6.049012809,-18.65747471,15.87739,0.977788172,1.752383974,0.38460455,82.18295248,-6.257668144,-1.423990788,0.422961072,77.36046275,18.48211254,-25.19623422,3729.697857,94.78167764,23.78107032,-55.82500677,215.2282968,181.5458587,-35.86631645,2.633754272,-0.963409642,9.35088591,-1.667635883,50,5.644047998,3.62152021,-130.1005561,-6.877828651,-1.656102333,26.5414945,-16.09986443,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,18,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-1.428571429,1.683333333,-0.285714286,1,0.166666667,-0.090909091,-1.866666667,Down & In
143,6/23/19,6:27:59 PM,Player D,0dc00018-9606-11e9-bca8-1c1bb52a52af,Bat,L,56,44,60,73.5,17.9,73,3,106,96,-37,5,23.9,0.14,2,2,Right,ORL_FIR,Left,WAR_GAT,Stretch,6,Top,1,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,91.90294269,-2.030368125,-3.839738404,2408.229837,208.0853689,0.041666667,5.196120533,2.808315646,6.48580438,-11.8220393,20.60289298,11.01042851,2.342026992,0.195552862,83.64530146,-4.278474249,-1.746955726,0.409836899,76.46474806,12.33107213,-168.5938097,693.5965257,NA,NA,NA,NA,NA,NA,NA,-7.174302663,11.94434824,-2.54367442,50,5.048149657,8.633675719,-133.5171677,-5.095710756,-12.91053985,29.57991866,-10.67955756,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,10,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-1.142857143,1.416666667,-1.571428571,1.5,0.833333333,-0.454545455,-1.2,Middle Middle
145,6/23/19,6:28:26 PM,Player D,250da044-9606-11e9-bca8-1c1bb52a52af,Bat,L,60,56,65,66.2,20.4,78,13,85,83,-25,3.94,22.1,0.14,2,4,Right,ORL_FIR,Left,WAR_GAT,Stretch,6,Top,1,2,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,92.75678982,-2.114194727,-4.406102674,2417.874244,224.5436033,0.0625,5.066289739,2.994906299,6.545880288,-16.77941801,15.02153605,14.81353786,1.722688626,0.18105053,84.49385485,-5.304767309,-1.588785663,0.405874338,83.53671229,49.10910253,-39.57435456,5526.746368,70.95071867,96.85407842,-84.05940044,263.0665135,43.98836212,-57.96040007,5.216734009,-9.451044836,8.908693778,-2.696502975,50,4.912534896,9.937768866,-134.6685548,-5.483295024,-17.30396173,30.06541328,-15.86307989,ORL_FIR,WAR_GAT,CCBLOrleans,CCBL,CCBL,20190623-CCBLOrleans-2,2,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.285714286,0.2,0.142857143,2.125,-1.333333333,-2.363636364,-1.2,Down & Middle
242,6/14/19,8:50:13 PM,Player D,882b74fe-8f07-11e9-b286-1c1bb52a548f,Bat,L,48,57,59,65.9,17.1,63,17,93,82,-29,3.65,23,0.15,3,2,Right,ORL_FIR,Left,WAR_GAT,Stretch,7,Bottom,2,0,1,Slider,Slider,InPlay,Undefined,GroundBall,Single,0.89,0,0,NA,82.7080351,-1.141992766,-3.056025008,2177.266881,186.5451064,0.510416667,5.458741393,2.870388473,6.087352228,-33.51650286,7.085064979,0.817271749,1.607731891,0.109041604,75.74310794,-7.435765854,-2.901758907,0.458609367,90.16706732,2.224981771,25.86483697,3048.932433,NA,NA,NA,54.56816043,52.2960758,25.81656909,0.42656311,-1.330315738,4.182996094,-2.63515232,50,5.352849676,6.394845639,-120.2235928,-3.37158429,-1.939137608,24.19075142,-26.07669527,WAR_GAT,ORL_FIR,CCBLWareham,CCBL,CCBL,20190614-CCBLWareham-1,11,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.857142857,0.15,-0.428571429,0.25,-1.5,-1.636363636,-0.533333333,NA
30,6/24/19,6:59:34 PM,Player D,bca5a4ab-96d3-11e9-b289-1c1bb52a548f,Bat,L,59,56,65,66.3,20.3,76,19,87,81,-23,3.8,23.1,0.15,4,4,Right,HYA_HAR,Left,WAR_GAT,Stretch,1,Bottom,2,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,73.58068264,0.584911187,-1.055091882,2340.528742,45.71428593,0.3125,6.381248118,1.565484697,6.211588666,-60.60702994,-9.198283381,-9.38097802,1.870536811,-0.190027107,67.43390473,-10.82998941,-2.842079099,0.516047913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.796753581,-5.224376276,-1.481798561,50,6.394833711,2.205947236,-107.0534243,-0.420983221,5.483045757,21.06858776,-38.14589883,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,6,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,1.142857143,0.216666667,0.428571429,1.875,-1.666666667,-2.181818182,-0.533333333,Down & Middle
33,6/24/19,7:00:50 PM,Player D,e95b6fb1-96d3-11e9-b289-1c1bb52a548f,Bat,L,55,57,58,69,16.9,72,10,96,84,-18,4.29,22.6,0.14,4,7,Right,HYA_HAR,Left,WAR_GAT,Stretch,1,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,LineDrive,Out,0,1,0,NA,90.21643371,-1.649004769,-2.385561313,2270.900279,224.7533981,0.0625,6.438392213,1.661282329,6.261209634,-18.15513041,15.99407741,15.88882181,3.403429131,0.784715657,81.49066821,-5.099795853,0.64351579,0.420592801,91.63271117,23.9374358,-22.10520935,3937.360756,98.07795931,43.22928261,-49.80583145,314.7981547,208.1873237,-33.47625693,3.907207642,-9.466817913,9.291526056,-1.492393395,50,6.307338288,4.981272479,-131.1440775,-4.329681079,-16.26828178,31.16792622,-16.20699759,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,12,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.142857143,0.666666667,1.142857143,1.375,-1.166666667,-1.363636364,-1.2,Up & In
94,6/24/19,7:34:25 PM,Player D,97fe9f2e-96d8-11e9-b289-1c1bb52a548f,Bat,L,44,32,49,70.4,12.2,58,5,117,100,-32,4.8,22.9,0.13,3,3,Right,HYA_HAR,Left,WAR_GAT,Windup,3,Bottom,2,1,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,90.04001808,-2.714679141,-4.255434921,2283.997455,203.6548968,0.53125,6.318720725,2.242874702,6.426870828,-13.98825089,20.29259074,8.90289713,2.649318326,-0.933410051,81.1456866,-5.380849493,-2.55722532,0.421402644,49.69471452,48.18786006,-121.5408595,4513.948229,NA,NA,NA,NA,NA,NA,NA,-6.27964756,12.06999278,-1.943719526,50,6.118635718,9.456051674,-130.574761,-6.61656565,-10.68220698,31.26608928,-11.6419789,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,17,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.857142857,0.9,-0.857142857,-0.375,1.5,0.545454545,-1.866666667,NA
97,6/24/19,7:35:19 PM,Player D,bbc44445-96d8-11e9-b289-1c1bb52a548f,Bat,L,55,42,67,70.9,21.3,71,18,108,83,-15,4.4,23.9,0.15,3,6,Right,HYA_HAR,Left,WAR_GAT,Windup,3,Bottom,2,3,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,89.82238083,-1.864929918,-4.329248943,2227.903844,214.8936199,0.052083333,6.244057294,2.309075983,6.44525265,-17.21616534,17.14763695,11.98205292,3.090489183,-0.677442322,80.99295876,-5.149371643,-2.042952878,0.421912239,92.50139939,30.94953877,40.83404748,3081.431482,78.73365219,57.9351241,76.81799832,365.2361213,82.48490113,54.92422507,4.78269104,-7.995505698,10.06130826,-2.007388409,50,6.10385241,9.518925068,-130.3342513,-4.755742731,-13.56169881,30.95188446,-15.10840726,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,25,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,1,0.983333333,1.571428571,1.25,-1.333333333,-0.272727273,-0.533333333,Up & Away
98,6/24/19,7:35:41 PM,Player D,c4b502d1-96d8-11e9-b289-1c1bb52a548f,Bat,L,54,43,67,70.5,21.5,70,16,107,84,-17,4.48,23.4,0.14,3,7,Right,HYA_HAR,Left,WAR_GAT,Windup,3,Bottom,2,3,2,Fastball,Fastball,InPlay,Undefined,FlyBall,Out,0,1,0,NA,92.03680075,-1.584670242,-4.448662248,2327.580022,231.2781441,0.072916667,6.257178432,2.234434957,6.230582792,-17.71593155,15.49689657,19.36712242,3.314228801,-0.263717849,82.35389877,-4.966698391,-0.751903051,0.414786342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.1347503,9.040458184,-1.91168099,50,6.129945,9.783386678,-133.4372872,-4.249739551,-21.42621126,34.25214253,-16.21139897,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,23,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.714285714,0.916666667,1.285714286,1.125,-1.166666667,-0.363636364,-1.2,Up & Middle
142,6/24/19,8:02:53 PM,Player D,920b1c71-96dc-11e9-b289-1c1bb52a548f,Bat,L,52,51,59,73.4,17.1,67,12,97,81,-26,4.72,22.6,0.15,3,2,Left,HYA_HAR,Left,WAR_GAT,Windup,5,Bottom,2,1,0,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,83.42952707,-2.325719586,0.703777393,2162.982534,195.1557954,0.520833333,6.066897261,-0.6207044,5.71450515,-20.78945665,19.83676826,5.383446444,2.166704448,0.483510535,75.76953537,-6.218801232,1.718118576,0.458748601,66.83162228,20.12974037,-163.2756117,2573.989087,NA,NA,NA,NA,NA,NA,NA,-2.676759804,11.36504536,0.558604596,50,5.859732935,-1.656926824,-121.2394681,-5.571742727,-3.946711711,25.78371023,-15.4170136,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,16,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,0.142857143,1.4,0,0.75,-1.666666667,-1.272727273,-0.533333333,Down & In
145,6/24/19,8:03:38 PM,Player D,ae7ff5a5-96dc-11e9-b289-1c1bb52a548f,Bat,L,60,47,60,69,18.1,78,4,108,88,-27,4.23,23.8,0.15,3,5,Left,HYA_HAR,Left,WAR_GAT,Windup,5,Bottom,2,3,1,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,85.13742982,-3.06982629,0.742222497,2190.516544,183.9481245,0.510416667,6.142022883,-0.469009215,5.827238895,-16.64783151,21.94500289,1.517083569,1.898258725,0.347365278,77.88303842,-6.179298343,1.027506693,0.447120782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.608230606,12.67203949,0.407557466,50,5.881488312,-1.65066321,-123.7416339,-7.159111533,-0.942218983,24.89721795,-12.54360567,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,20,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-1,0.666666667,-0.142857143,2.125,-0.5,-0.272727273,-0.533333333,Down & In
206,6/24/19,8:37:42 PM,Player D,74240f83-96e1-11e9-b289-1c1bb52a548f,Bat,L,68,47,56,65.3,15.8,88,8,81,79,-23,4.06,19.2,0.14,2,4,Right,HYA_HAR,Left,WAR_GAT,Windup,7,Bottom,1,1,2,Curveball,Curveball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,75.7345031,2.217168806,0.428922147,2750.373596,53.51458846,0.322916667,5.582762619,0.926677724,5.866108039,-57.64900785,-8.547842866,-11.49547696,2.839168386,0.367130422,69.03128788,-8.621476811,-1.745936517,0.504333035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.345432176,-5.311117374,-0.954756586,50,5.729019705,-0.508211159,-110.0816829,2.677914674,7.69485771,21.68336975,-38.61463311,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,2,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-0.428571429,0.05,0.428571429,3.375,-2,-2.727272727,-1.2,Middle In
207,6/24/19,8:38:00 PM,Player D,7f0d19bc-96e1-11e9-b289-1c1bb52a548f,Bat,L,56,53,63,70.4,19.4,73,3,101,93,-30,4.73,23.3,0.14,2,5,Right,HYA_HAR,Left,WAR_GAT,Windup,7,Bottom,1,1,2,Fastball,Fastball,FoulBall,Undefined,Undefined,Undefined,NA,0,0,NA,91.45057534,-2.935105059,-1.659886485,2577.698756,201.3558304,0.53125,5.628489901,0.733492339,6.433331934,-8.517814079,24.32514232,9.52336735,2.217980221,0.001336924,83.03757301,-4.553614352,0.155740609,0.41247026,68.96203836,37.30759148,-147.6245982,2743.325992,NA,NA,NA,NA,NA,NA,NA,-5.739048319,14.27204088,-0.619935807,50,5.415935133,3.568895599,-132.9719787,-7.075026409,-10.20703176,30.28530471,-6.790889795,WAR_GAT,HYA_HAR,CCBLWareham,CCBL,CCBL,20190624-CCBLWareham-1,8,1107,Cape,NA,NA,NA,NA,13,25,7,3.7,51,13,26,75,32,74,83,63,134,92,0.255,0.334,0.349,0.418,25,2,101,85,86,12,17,14,15,22,30,169,2899,65,66,75,73,71,6,11,12,7,0.158,0.015,-26,7,111,112,11,91,91,6,61,61,8,21,2,4,0.7,11,5,-1.142857143,0.9,-0.571428571,1.5,0.333333333,-0.909090909,-1.2,Down & Middle
